NA	sentiment	tweet
2.64212E+17	positive	What Would Derek Fisher Bring to the L.A. Lakers?: The  Lakers  may soon be creating a new position for free age... http://t.co/MoVKypoU
2.59006E+17	positive	@itsjudytime praying for Judy!! May the Lord Jesus fill your room with His Love and protection!! God Bless you!! John 3:16
2.6411E+17	positive	No way Bucs make that Pats 4th round pick in 201:. It will be packaged to move up. Dominik loves to climb the draft ladder.
2.59497E+17	positive	I needa find this stuff for tomorrow\u002c WSSU parade (: I\u2019ll be with PIPA but you know I\u2019ll be with reppin my MUSTANGS!!!
2.64118E+17	positive	@gsafc thank you\u002c very much appreciated\u002c hoping to deliever great football tweets and good banter\u002c shame about tuesday\u002c i do like Sunderland
2.56191E+17	neutral	Snow White and the Huntsman director Rupert Sanders may direct Tom Cruise in Van Helsing: SNOW WHITE ... http://t.co/qihPy1Ud #movienews
2.62555E+17	neutral	Ungentlemanly. Tim Howard runs 20 yards out of goal in an attempt to get Sterling sent off for 2nd yellow card (which it wasn\u2019t). #pasoccer
2.64217E+17	positive	@ardecarteret have a fun trip tomorrow! Your note is on Tumblr is you didn\u2019t see it yet :) I believe in you\u002c I love you\u002c and run fast <3
2.62952E+17	positive	Welcome Monday. Time to hustle. Get on the train. #hustle #work #love #career #train #chicago #vision #focus http://t.co/OJ22bP0S
2.57706E+17	negative	@kjrmitch you should call in sick....i mean who can listen to HM tomorrow.  Blah\u002c blah...matt Flynn...blah\u002c blah blah...matt Flynn....blah\u002c
2.5879E+17	neutral	"After knocking out some fighter in the 2nd round\u002cMuhammad Ali walks up to him and says \""you ain\u2019t got no biz being in the biz\"" #swag"
2.64139E+17	positive	This time last night was cuddled up with Liam\u002c awh I miss him already:( can\u2019t wait for Saturday:))
2.64018E+17	neutral	JR\u2019s HAVE to go to the pep rally tomorrow!
2.55867E+17	negative	@madeleinegracee seriously\u002c got punished for a month in the 8th grade for going to contraband and its been downhill since #wildchild
2.64207E+17	neutral	@arvee6teen almost home :) we\u2019re in Dubai na :))) u going to nin\u2019s tomorrow ?
2.64088E+17	neutral	Vote \u2019Castle\u2019\u002c Stana Katic & Nathan Fillion in the 2013 People\u2019s Choice Awards: Tomorrow marks the final day of... http://t.co/qbG2GVw4
2.57099E+17	negative	@mtracey such a foolish thought. Santorum and Palin would start a primary challenge in March. Depends on Congress some but EO first day.
2.62306E+17	positive	Watching Napoleon Dynamite and doing homework. I\u2019m having the best Saturday ever.
2.64257E+17	neutral	I\u2019m going to Go Radio at Shelter in Detroit\u002c MI - Nov 25 http://t.co/V9lIbRx9
2.64194E+17	neutral	Final: IU 1\u002c Northwestern 1. Indiana finished the B1G season at 3-2-1. We await Saturday\u2019s result to see our seed in the B1G Tournament.
2.64102E+17	neutral	3 days to convince some one to come to lana del rey with me in may lol
2.6397E+17	neutral	Off to Sunderland v Aston Villa Saturday.  Am sure I\u2019ve seen the managers somewhere before...
2.63477E+17	negative	World Peace has no talent. I have no reason why we let go of Lamar Odom in the first place. Best 6th man we\u2019ve had in a while.
2.64224E+17	neutral	#FootballAsAKid Every day at school\u002c Saturday & Sunday morning for local teams\u002c saturday afternoon going to watch Chelsea
2.64249E+17	positive	Happy Birthday @hitmansteviej may you have many more. Can\u2019t wait to party with you & @MsJoseline on Sat. in DC @LoveNightclubDC
2.5867E+17	negative	hearing KSU talk about WVU like this gets me so heated! I want us to go orange bowl on them this sat
2.59225E+17	neutral	MTV News Exclusive: On the Set of the F Word: Daniel Radcliffe talks to MTV News on the set of The F Word.Added: Fri Oct 19 06:57:16 ...
2.63637E+17	positive	Significant development Monday night: 49ers QB Alex Smith and WR Michael Crabtree were on the same page. http://t.co/BjV8UC7v
2.52799E+17	negative	@kendalldawn13 it\u2019s time to call in the CBB...Monday is going down!
2.63424E+17	positive	"I have the absolute best \""Big Brother\"" he\u2019s agreed to go go Starbucks with us on Saturday \u002c <3 #He\u2019sTheBest"
2.58118E+17	neutral	@C_lairen January 13. Save the date. Get the Jargaritas in. It\u2019s a Golden Globe party. I need to make a drinking game!
2.6291E+17	neutral	Learnt a valuable lesson on Saturday. When your in Oldham and you tell the the taxi driver to take you to town\u002c he won\u2019t think you mean Mcr!
2.64204E+17	neutral	@sirwake I get in around noon!!! And I\u2019m coming to PCA all day Friday :) #alumnireturning
2.64246E+17	neutral	Wait it\u2019s Friday on the east coast why isn\u2019t little things on iTunes
2.63129E+17	neutral	Cards Drop Their 4th Straight to Niners: How many of you stayed past the 3rd quarter? How many let alone stayed ... http://t.co/prvNAp00
2.64205E+17	negative	That awk moment Baylor offers a ridiculous amount of money that could be a full ride at Tech\u002c but doesn\u2019t even cover the 1st year. Eff ya.
2.6384E+17	positive	"Kanye\u2019s 6th solo album apparently... \""Brighter than Dark Fantasy\u002c and shit that you can dance to. It\u2019ll be a smarter album than Graduation\"""
2.62891E+17	neutral	4th of November is the date for us to receive all relevant documents and work for GCSE Controlled Assessment and IAAs. #deadline
2.52116E+17	neutral	"Watching \""Red Tails\"" 4 the 1st time"
2.62807E+17	neutral	Every go getter I know got the same agenda. Hustle from January til the end of December.
2.64109E+17	neutral	@SykesCharlie The election at United Car Wash continues through next Tuesday .As you will recall\u002c United car Wash at 1575 Madison Road.
2.64092E+17	negative	@redfoster Sorry Red\u002c I\u2019d normally love to but I can\u2019t.  I\u2019ll be locked in the office Saturday and Sunday except for the Pacers game.
2.63113E+17	positive	@kirkcandersen @godbless_erica Kirk you\u2019ve been my best friend for 16 years and Erica has been my best girl friend since 7th grade
2.57234E+17	neutral	@sportstats1 Night of the Running Dead next Saturday for Huntsman\u2019s :O).
2.59408E+17	positive	Take the 1st step in faith. You dont have to see the whole staircase\u002c just take the 1st step. ~Dr. Martin Luther King Jr. #quote
2.55141E+17	positive	Justin may grow up but he will always be the same ALWAY the Kidrauhl tht will be caring for fans being weird and making others smile
2.64206E+17	positive	@dayaneeb isn\u2019t it still due tomorrow? Ah dude I\u2019m like rewriting my Drake song.. Lmao and changing words on it
2.63665E+17	neutral	@GNev2 @chrisdj9 Was the referee not a option i take it. See Howard Webb is starting for Man Utd on Saturday.
2.63383E+17	neutral	@Hannahwestwood8 did you do it via the website? Igot a instant response Monday from Oldham with a new complaint (15 days response to rest)
2.64137E+17	positive	Monster jam tonight and Celtics home opener tomorrow...loveeee living walking distance from the gahhhhden #bostongirl #citychick
2.64172E+17	neutral	May or may not be watching FX right now. Might be a movie about just over 25 things
2.49657E+17	neutral	"@ShaySWood VH1\u2019s \""Mob Wives\"" Celebrate the 20th Anniversary of the @5001Flavors Clothing Line in New York City - http://t.co/Q8RLclZB"
2.63966E+17	positive	I may not be the best singer but when I\u2019m in the shower.I turn into Zayn Malik\u002c and I regret nothing :3
2.63204E+17	positive	Great start to my 4 days off\u002c sat on the sofa\u002c feet up with a JD and coke listening to Al Green\u002c get in :D
2.64252E+17	positive	We may or may not be skyping with Drake right now....hahahahaha #MadeMyNight http://t.co/ixnemzDg
2.64241E+17	neutral	Check out the \u2019FATHER OF LIGHTS\u2019 film FB fan page and read what people are saying about it! Airing FRIDAY 6p PT http://t.co/Mwxb0BHS #REVtv
2.63008E+17	positive	"VDN on Lamar Odom practicing today: \""It was good to see him out there\u002c so we\u2019ll see how he feels tomorrow.\"" Odom said\u002c \""It felt good.\"""
2.64115E+17	neutral	@kTfurez are you going to maths tomorrow morningg?? xx
2.64211E+17	positive	I\u2019ll be glad when it\u2019s tomorrow so I can stop seeing tweets about how Justin bieber is cool
2.59994E+17	negative	LIVE: Sunderland v Newcastle: It may not have the glamour of El Clasico or the title implications of the Manches... http://t.co/vcZbEVUs
2.64219E+17	neutral	@NRachinski you need to get that Dwight Howard jersey to wear to the game tomorrow #Lakers
2.64155E+17	neutral	@joshgriggs12 went to a flat party on tuesday cos it was hustles halloween party...didnt actually make it to hustle though :/ #drunken you?
2.64165E+17	positive	Andy\u002c everything looks positive. You and the NY\u2019ers survived again.  Still one mind set love my Carhart just bought the hood Wed  Lookn Good
2.63286E+17	positive	Come hang out with our wonderful PCA\u2019s and learn about Networking in the Job Search tomorrow form 2-3:30 in the student union. See you there
2.64212E+17	neutral	So according to the video on the 30th; Louis believes in aliens\u002c Harry likes backflipping gerbils\u002c Liam giggles at Larry\u002c Niall laughs a lot
2.63955E+17	neutral	Celtics game Saturday gotta find someone to go with me.. Lol
2.5761E+17	positive	Clearly RWs fault. Super stoked for Monday\u2019s radio programming and the shit storm about how Matt Flynn doesn\u2019t fumble that ball.
2.50543E+17	positive	The Fiesta Bowl was pleasantly surprised Monday to learn it is one of six finalists to hos http://t.co/7U79Ergo
2.28967E+17	positive	A blast from the past... Daisy May\u2019s should have received a Golden Globe for this one. ;) LOL. http://t.co/p4NzUFON
2.64234E+17	positive	Still the 1st Canadian club to make it to the MLS Playoffs... Nothing can change that #History #positive Vancouver is a beautiful city!!!
2.64198E+17	neutral	My bro and I  today since we both finally ate chicken for the 1st time in a year today! Lmao @CoolHandLuke888 http://t.co/s56LR1IP
2.60608E+17	negative	Matt Flynn May Never Play Quarterback for the Seattle Seahawks | Bleacher Report http://t.co/7G6XFRVa via @bleacherreport @seahawks
2.56205E+17	neutral	@_jforJERNAE Come SUPPORT the SHOW/MOVEMENT at Parkdale High School Oct 26th from 8-11 w/ AJA\u002c DREAMTEAM\u002c HQB\u002c DSB & HIB .
2.57259E+17	negative	A white guy just quoted MLK Jr. on stage at a conservative conference. Liberals may now tantrum it up. #FreePAC http://t.co/lY9unNtg
2.64258E+17	positive	After sunday and wednesday\u2019s game I\u2019m happy with Chelsea style of playing it has improved from last season :D bring on Swansea #sfc  #cfc
2.63683E+17	positive	We thank you Thomas\u002c we all thank youRT @ProFootballTalk: Tom Brady wins AFC offensive player of the week for 22nd time http://t.co/sSCt3EYY
2.64015E+17	negative	"Kanye said it best -> \""  1st they HATE you\u002c  Then they LOVE you\u002c  Then they HATE you again\"""
2.63986E+17	negative	@sergiomckenzie ano it was Chelsea when they lost and MUFC when they lost last night! Can\u2019t see Pardew saying about Suarez if lfc win Sunday
2.63799E+17	neutral	Some notes from Les Miles\u2019 Wednesday night presser have been posted to the TSD forum. Stuff on Williford and JJ http://t.co/ztrFxzdU
2.62235E+17	neutral	Back to the HB pass back on 1st drive..if I heard the rumors of Fedora\u2019s plan..you have to think TOB did. Get your D to stay on assignment.
2.52761E+17	negative	Many Websites Going Dark Today in Protest of SOPA and PIPA - You may have noticed that some of the websites... http://t.co/d4ymb9M2
2.50246E+17	neutral	Beliebers have about 40+% more tweets than Justin. You may think we\u2019re tweeting random shit but there\u2019s lots to tweet about Kidrauhl.
2.64227E+17	positive	Just wanted to wish you all a very Happy Friday everyone and to all my dear friend on FB. Sometimes little things... http://t.co/ZAKwGREN
2.52843E+17	positive	@vickiwright Being Human. Is that the 23rd? If it is I am free for a London trip...if I\u2019m welcome as a guest. I\u2019ll bring cream eggs haha
2.58514E+17	neutral	The Golden Globe Awards will be hosted by Tina Fey and Amy Poehler live on NBC on January 13 starting at 8pfrom the Beverly Hilton Hotel
2.64184E+17	negative	@DustinHurst @jhwygirl when you\u2019re accustomed to the 5th grade anti-intellectualism of Fox and conservative radio it must be jarring.
2.64004E+17	negative	Mavs couldn\u2019t withstand the 3rd quarter by the Jazz. Maybe a little fatigue from a back to back? #WorkToDo
2.64236E+17	positive	Keep the faith @LAGalaxy fans\u002c we\u2019re never done until the final whistle. The battle for California supremacy begins Sunday. Bring it.
2.63459E+17	negative	Chris bosh MAY be the ugliest man alive.
2.63468E+17	negative	"\""power is cancelled tomorrow due to lack of hustle....deal with it\"" #Sandy #heavyweights"
2.42088E+17	positive	Heading to Mangere Arts Centre tonight to support our PIPA 2nd years in their solo pieces\u002c go hard guys!! See you on stage!! :D
2.64189E+17	neutral	Wth am i supposed to do with my Thursday night with no Grey\u2019s nor Scandal?!
2.63869E+17	negative	"\""@ESPNChrisPalmer: Dwight Howard gets his 4th career 30-point\u002c 10-rebound\u002c 5-assist game.\"" Too bad it comes in a loss. #Portland"
2.6414E+17	neutral	@johnwright90 I\u2019m going down to the united game on Sat then staying down there\u002c so I ain\u2019t gonna be out man #immissinout #haveatrebelforme
2.64112E+17	positive	Good weekend ahead shit shirt party tomorrow then United vs arsenal at old Trafford including an all day piss up #ByeByeWage
2.62678E+17	neutral	My Pain may be the reason for somebody\u002cs laugh But My laugh must never be a reason for somebody\u002cs pain #Charlie_Chaplin
2.64228E+17	negative	Los Angeles\u002c Nov 2 (IANS) Actress Keira Knightley says although she does not like some traits of her character A... http://t.co/KfcjX9KW
2.64115E+17	negative	In the Sports World Report: Steelers can\u2019t find hotel\u002c to travel Sun.: The Pittsburgh Steelers will fly to New Y... http://t.co/ANiLhGlM
