NA	sentiment	tweet
2.55617E+17	neutral	KONY2012 filmmaker Jason Russell explains breakdown: I literally thought I was responsible for the future of humanity  http://t.co/OWNztWjL
2.10017E+17	neutral	Ok unless i hear some outrageous rumor... Im cop heemfording the iPad HD by friday
2.64005E+17	neutral	May I be the first to remind you: Daylight Saving Time ends this weekend. Set clocks back at 2AM Sunday
2.62073E+17	negative	I really wish I didn't have to take the ACT tomorrow
2.0997E+17	positive	Today's a great day to splurge on an awesome bottle of Hollywood Tans lotion with our Treat Your Tuesday daily special! Call 866-970-8267...
2.64205E+17	neutral	"It has been confirmed! One Direction will be on Ellen at Burbank, Calif. studio for a huge concert event on the 9th of November.MYTACHS DAY"
2.53251E+17	positive	"In tomorrow's debate, if Romney is half as sharp as he was in this earlier exchange with Gingrich... Obama is toast: http://t.co/Bi5pNvMR"
2.06121E+17	positive	"Spent the majority of my day riding Boris Bikes, playing a crazy game of frizbi and just general lobstering in the sun :) #Summer2012"
1.77383E+17	positive	cant wait to see the iPad HD ..
2.62748E+17	positive	Eric Decker catches his second TD pass from Manning. This puts Broncos up 31-7 with 14:54 left in the 4th.
2.29316E+17	negative	"Saudi security forces opened fire on Shia protesters in the tense Qatif district of Eastern Province on Friday,  Detail http://t.co/A3QsM6Q6"
2.58939E+17	positive	Off to the beautiful city of Vizag tomorrow. And that will complete my cascades across India.. #OfficeLife
2.5086E+17	neutral	"Saving Face by Daniel Junge and Sharmeen Obaid-Chinoy:Oscar winner at the 84thBest Documentary (Short Subject):Wed, 26 Sept-Erasmus, 19:30"
2.64096E+17	negative	@Harry_Styles @NiallOfficial @Real_Liam_Payne @zaynmalik @Louis_Tomlinson I was supposed to take my SATS tomorrow but it got postponed. :(
2.5788E+17	positive	@DuckyDoesTV: Covering the Paley event with the cast tomorrow. Wish you were coming with me.
2.61738E+17	positive	"@Ashweee1D oh nice!! You should come to our show at The Lair on Dec 1st with Heroes For Hire, Masketta Fall, Forever Ends Here and WSTP! :)"
2.63331E+17	positive	T-pain killed for his show the other night. Guns and roses lastnight. Tomorrow night Kirko Bangz. #LasVegas #turnup
2.51921E+17	negative	"I miss old school Dashboard Confessional, taking back Sunday, senses fail, early November, and the used. #middleschooljams"
2.61525E+17	positive	"Kate Bush's Sat In Your Lap is a song I often forget exists, and it's always lovely to be reminded it does."
2.61944E+17	neutral	"Devonte has to go to Super Saturday, so it's like Shepherd's A2 all over again!"
2.58845E+17	positive	I can't wait till my show in Elizabeth at club paradise on Saturday ima be wavy and turnt the fuck up!
2.27825E+17	neutral	"About to watch Kony 2012 video. Despite 100m views, there are quite a number here watching for 1st time. Interested in the reactions.#yuga"
2.50783E+17	positive	"@IsobelCarr It's mid-May (the week after Mother's Day), so hopefully you should be good."
2.25428E+17	neutral	first Hasek now Modano want to come back...who's next Mario Lemieux for the 4th time!
2.40342E+17	neutral	China Telecom does away with creating the EPON the OLT: FTTH and FTTB price may be very http://t.co/mkdg2ttS
2.64066E+17	negative	@ConnorMcManusx it wasn't Tuesday it was the week before when Nat and chidgey were arguing I was like oh gad
2.45574E+17	positive	RSVP HERE for 1/2 Way to St. Patty's Day this Saturday! Receive discount drinks ALL NIGHT for you & your guests! http://t.co/oxg6zZ4K
1.95577E+17	positive	@farkaseyeblack is the real deal. I cannot wait to use it tomorrow night. PL Tournament. Watch it on CBS College Sports at 8:00 pm
2.52265E+17	negative	"Just think some misguided girl is in the VIP tonight suckin dick & will wake up to 87,000 hits on WorldstarHipHop tomorrow  #BETHipHopAwards"
2.49717E+17	neutral	"Los Angeles Galaxy (Official Site) >> GOAL: Juninho gets his 2nd of the night, 7th of the season http://t.co/DbFlSLsM"
2.64071E+17	neutral	"(Phone Arena) Sprint getting Samsung Galaxy Tab 2 10.1 with LTE support, on November 11th http://t.co/5dBZs5fi"
2.01204E+17	positive	I liked a @YouTube video http://t.co/8JWCGfna Jay Park Dancing Dougie with Prepix in front T.G.I.Friday's (cl
2.64049E+17	neutral	@AmaaandaPleasee your going to Indianapolis Sunday for the Colts game?!?!
2.62218E+17	neutral	Today at Island Wing Co -Game Day Saturday: $2 Domestic Bottles (all Day).  See it here - http://t.co/0TdQfNqZ
2.62007E+17	neutral	"Quin Coleman breaks a 19-yard TD run, getting Hot Springs within 34-14 with 2:51 left in the 3rd. #arpreps"
2.62459E+17	neutral	SunDate with @_jcpels! #araneta #sunday #pba #basketball #bff #tween #igers #igfame @ SMART Araneta Coliseum http://t.co/rsfOtOWJ
2.63759E+17	neutral	Peyton Manning may have been in the Calvin Fitness Center this afternoon #LookalikeAlert
2.60525E+17	positive	Buongiorno a tutti! Sun is shining another beautiful day in Vanuatu : )
2.43222E+17	neutral	"Overall, 22 batsmen has scored 1000-plus runs in 4th innings in Tests, Rahul Dravid is the only manof those 22 who never out for zero (0)."
2.5852E+17	neutral	"@MittRomney <U>+  not going there>W Bush years, Dennis Kucinich speaks @ DNC on Aug. 26, '08 WAKE UP AMERICA  http://t.co/s8b5cfN5"
2.6304E+17	neutral	@BMeyrose729 Will do brothaaa. I might be going to the Ohio State vs. NKU game on December 1st @THoefTheCreator
2.63351E+17	neutral	"@XCDRichard @PhilTonks2 Are the big HST sets innocent, going to be on an XC one saturday"
2.62134E+17	negative	@Zwelinzima1 do we really have to march every time we have issues to deal with?   Marchers clash at Cosatu rally http://t.co/JN9zwWMp
1.56805E+17	positive	@JonHeymanCBS What is Selig's next brilliant idea:  Whoever wins the Grapefruit and Cactus League gets to play a one game wildcard in Oct?
1.69529E+17	neutral	"Cactus League previews may be done, but I also put together an abbreviated gallery. Check it out on @FOXSPORTSAZ. http://t.co/I11LN7FY"
2.63986E+17	positive	@Mapher1 Internet came back Tuesday night. Still some Power out in the area but schools are back up and running
2.6295E+17	positive	Messi receives Golden Boot award: Recognizes Argentine star Lionel Messi on Monday the Golden Boot Award as the ... http://t.co/drgpkvhi
2.34275E+17	neutral	"US government proposes law making it illegal for them to kill you: Last Friday, US Congressman Dennis Kucinich i... http://t.co/dwHbVK1t"
2.33851E+17	positive	Pepe Reina believes the stylish manner of Liverpool's 3-0 victory over FC Gomel on Thursday night could be a sign of things to come
2.59129E+17	neutral	idk if I should see the movie with Jennifer Lawrence or Paranormal activity 4 on Saturday.
2.55347E+17	positive	"Love Like Hers on DVD and Blu-Ray from Nov 15th with lots of extras (inc. Host and That Day), pre-order here http://t.co/RIMqrpJW #limited"
2.07627E+17	neutral	"A note to any activists and journalists who may have the infamous Dr Mohamad from Baba Amr on their Skype, his... http://t.co/yyqmv8gO"
2.59746E+17	neutral	"@OneYoungWorld Kofi Annan will be addressing 1,300 delegates on Sunday 21, 2:15pm EDT on the subject of interventions. http://t.co/iybskOoG"
2.62083E+17	neutral	"Remember Sunday its the Enlighten Adelaide festival, Callington Show - Callington A&H Society Inc. and Mitcham... http://t.co/m7dwfskP"
2.38212E+17	positive	"Hey peeps, I have confirmed with the Gladstone Hotel (Sunday from 3pm) that children are allowed in the part of... http://t.co/08YcgkFv"
2.64171E+17	positive	I'm so glad my boss scheduled me till 11 on the Friday night before SATs #thankyoubitch
2.40919E+17	neutral	Just announced: Mario Lemieux will be dropping the puck at the Johnstown Tomahawks first home game on Sept 29th!
2.62045E+17	negative	"@unpredictagwapz get the new frequency, the phone you have now may not work on their LTE network anymore. But HSPA is always the same."
2.36484E+17	positive	"Sun Ce, throwing down with Cao Cao is SERIOUS BUSINESS, better watch yourself #R3K"
2.64184E+17	negative	Btw fuck Durant for going to the OKlahoma game Saturday!! You went to Texas!!! #LonghornForLife
2.60176E+17	neutral	@snuep @sarahtingle Our annual clothing drive for The Open Closet is during the 1st week of March for International Women's Day!
2.6409E+17	neutral	"@TH2NSTATSGUY @BizNasty2point0 3rd line minutes, you're crazy. He's going to be the Sidney Crosby of the British league.."
2.64155E+17	negative	Ok going to Laguna... Be back tomorrow.. No wifi... Can't use my phone to have Internet cause more bills are coming.. Bye guys
2.61456E+17	neutral	"Daily Mobile News: LG may update the Optimus 2X to ICS after all, releases source code http://t.co/DhpWwq21 #smartphone"
2.49174E+17	positive	@TheScript_Danny @thescript - St Patricks Day with u guys on #Script3Tour Don't mind which is 1st/last as long as hear the amazin #I'm Yours
2.50931E+17	positive	@RyanCharlie hahaha just to Mitcham! thank god ! Yeah it's usually a Thursday but I've got a week off now for Shans bday :)
2.61894E+17	neutral	1 bottle empi light and 2 bottles of SMB is enough to call it a night. For tomorrow is another day.
2.63382E+17	neutral	@faithfullly hey peasant are we going to Helsinki on Saturday with the other peasants?
2.63679E+17	neutral	@GLawBHS will there still be SATS at the school this Saturday??
2.61778E+17	positive	@HyungJun87 Hyung Jun oppa i love you
2.56848E+17	negative	I just ousted TURNCOAT as the mayor of Laundry Today or Naked Tomorrow! on @foursquare! http://t.co/Ym5UmGs3
1.78042E+17	neutral	Hector Gomez / Gomez left the team's Cactus League game Thursday after running http://t.co/gTWr4wlt #MLB #COL
2.60826E+17	negative	"@CNBC didn't iPOOP just came out with 3rd gen IJUNK not to long ago? why the 4TH??? CUZ they CAN NOT compete with SAMSUNG, ASUS,NEXES.,,,..,"
2.64115E+17	negative	Don't want to home tomorrow #omfg iHATEschool-.- Cuba is awesome...
2.62016E+17	neutral	"@MattPerekupka you're an angry elf tonight!  Apples, Obamacare, relax its Friday..."
2.62131E+17	positive	Sign of the times for once powerful Cosatu? @TimesLIVE Black shirts see red at Cosatu march http://t.co/VNiXvhdf
2.63722E+17	positive	PUMPS & POLOS!! Strongside party nov 10 @ club Paradise!! Ladies free till 11:30 so get there early!!! I got my polo ready how about y'all??
1.81156E+17	neutral	Jim Tracy is doing a double switch. With 2 outs in 9th inning. Of a Cactus League game. With the score tied.
2.48507E+17	neutral	Truman State is 3-0 for the first time since 1994. They'll face No. 22 UCM (2-1) tomorrow night on CBS College Sports #miaafb
2.57295E+17	negative	((but guys Kony is dead apparently he died in June or July he's been dead for a while now tbh am I the only person who knew oops))
2.64095E+17	positive	Got called up to the big leagues for next Thursday's NFL contest between the Jags and Colts. Here's to new contacts in the industry! #luvit
2.26366E+17	neutral	So John Henson play on the team tues.
2.62649E+17	neutral	Bayern Munich thrown his first defeat in the Bundesliga at the hands of Leverkusen: Bayern Munich lost on Sunday... http://t.co/sibpsQKg
2.57929E+17	positive	@PaigeTaylor_93  December a candy cane to get us all in the Christmas mood!!! #TIYFT
2.63811E+17	neutral	Gingrich says he may have secret papers re; bengazi on hannity
2.53228E+17	positive	@joefooty #C2K Carles Puyol! Omg! What a landing! May god help him with his hand!! Ouch!!
2.59927E+17	neutral	Eden Hazard's pass for Mata's 2nd goal yesterday was an absolute dream. Had the watch it about 5 times to believe it. #worldie
2.63648E+17	neutral	"Ohio State women's volleyball up to No. 15 in the nation. Other rankings: women's hockey 10th, women's soccer 21st"
2.58182E+17	positive	"@YewMadCunt Goodnight April all the way from Vanuatu,the south pacific! #1Love"
2.53296E+17	positive	I love the random 7th graders crying at the Seaholm game #GetOutOfHere #AttentionNeeders
2.61173E+17	neutral	Watch the The Morning Blend tomorrow as Ian Bennett will be strutting his stuff in their fashion show. Tune into TJM4 at 9 am.
2.62933E+17	positive	Done with the updates! Hurray for me!! Ahehe^_^ Now I can go to sleep. Six loads pa ang bubunuin ko tomorrow...Aja! God bless everyone:)
2.61816E+17	positive	"Come and join us @'Free to Be' Women's Day @HTBChurch with @mercyministries on Nov 3rd - Dealing with anxieties, addictions, abuse, hurts..."
2.33653E+17	neutral	Liverpool 2-0 FC Gomel in what has been a cracking first half for Liverpool. Borini opening his Liverpool account and Stevie scoring the 2nd
2.5177E+17	negative	"Don't be too upset about the lack of football this weekend, the soccer game against Seaholm is only a few days away! Tuesday. Home. 7."
2.50227E+17	positive	Jersey & Sammy think nekkid is where it's at ;) Happy Monday http://t.co/yvh5cieD
2.60948E+17	positive	Gosh just think if Robert Griffin the 3rd (RGIII) and lamichael james were on the same team omg   #Beasts
2.59383E+17	positive	@BeOurGuestMike Thanks Mike!  Although you can't really beat Great Big Beautiful Tomorrow:)
1.78685E+17	neutral	Brian Wilson is set to make his Cactus League debut tomorrow for the San Francisco #Giants.
2.521E+17	neutral	"At the Houston Improv this Sunday night performing with the hilarious Raj Sharma. If you, or someone you care... http://t.co/3zAdyRDE"
2.05469E+17	neutral	Tomorrow ill be with Tracy DiMarco at Hollywood Tans shooting a video and interview wiyh @AJELKALLEJERO
2.53901E+17	neutral	just sat and explained to my dad about who joseph kony is #smartdaughter #sillydad
2.55669E+17	neutral	screengrab of the @Guardian's @MattyWills announcing march by Joseph Kony on the White House on Nov 17: http://t.co/OxSPG6LA
2.49357E+17	neutral	Who going to Jouvert tomorrow ?
2.63931E+17	positive	Great day interviewing the National Health Insurance bureau in Taipei - off to Hualien for the field study tomorrow @SIRGTW @ReallyRemster
