NA	sentiment	tweet
2.64032E+17	negative	@JagoBrown91 In Lewis on the 5th they\u2019re burning effigies of Guy Fawkes\u002c the Pope & whoever else they presently dislike. Sussexy indeed...
2.32494E+17	negative	Finally saw the Galaxy Foams in person on saturday... Let\u2019s just say <<<<<< SMMFH Ugly ass shoes!
2.13394E+17	positive	Thursday Margarita Day with Poker Sign in before 7:15 p.m. And a Funtastic Time!!!! Yeaha Friday Jaron Bell (Riannon bday party) reminder ;)
2.64185E+17	neutral	Austin wore his YOLO shirt for the 15th time in a month.
2.64172E+17	positive	The Saving Innocence 1st annual gala is just one month away!  Please join us for an evening of dinner\u002c wine\u002c... http://t.co/J1kLfM9o
2.63756E+17	neutral	I\u2019m hearing Diamonds just entered the U.s top 5 and that Rih is coming to SNL the 10th\u002c is this true?
2.63882E+17	neutral	Can someone pick me up tomorrow morning and bring me with you at LAX?
2.58099E+17	neutral	The Daily Zap: Catch highlights from Monday\u2019s action in the NBA. http://t.co/oGFF8Aog
2.64014E+17	positive	Our 1st XI went through against Liverpool 4th X1 with a 2-1 victory AET thanks to an extra time winner from Man of the Match @DanielWalsh6
2.51005E+17	neutral	How To Dress Well plays Santos Party House on October 8th with o f f Love and Warm Ghost! http://t.co/WidZmWJ4
2.62265E+17	negative	@rattlecans the mere mention of Catholics makes my blood rise - and I was raised catholic. Rejected somewhere around 5th grade.
2.51121E+17	positive	Jasmine Curtis-Smith is nominated as Best New Female TV Personality (for Nandito Ako) in the 26th PMPC Star Awards for TV. Yay! =))
2.07604E+17	neutral	Yay... we had us a mini water fight =) Now my hair messed up << think tomorrow imma go to alsip and get in the pool
2.63762E+17	negative	And also\u002c haven\u2019t been able to check and CBA updates since Sunday. If anyone hears any news\u002c please pass it along to me. Thanks!
2.63529E+17	neutral	#LazyWeb Should I get up early and avoid giants fans on Caltrain or just work from home tomorrow?
2.63195E+17	negative	Project X on a monday night? Fuck it
2.63891E+17	neutral	@kenyawalters Riri\u2019s new album is dropping november 19th. Freaking machine... literally a year and a day since Talk That Talk..
2.60922E+17	neutral	Does anyone want to trade a PlayStation Vita for a iPod touch 4th generation 32 gigabyte ?: http://t.co/z5vaPttT
2.64248E+17	positive	@KatieLMO96 haha brilliant!! MORNING Katie...happy Friday! Bodg loves the drawing of him! M
2.05699E+17	neutral	"\""""@RealKatWiIIiams: Imagine how short church would be if Busta Rhymes was the preacher....\"""" @Jen_Bennings24 wish he did ash Wed"
1.99936E+17	neutral	Tomorrow at #Wingsday catch the Playoff game with Knicks vs Heat @Djphife on the sounds. Reserve your table now 214-444-9161!!!
2.64116E+17	negative	I was definitely hype for that Knicks and Nets game tonight & give Brooklyn they 1st L fuck you #HurricaneSandy
2.63728E+17	neutral	Got the job in the mall ..now time to get the job at  Adidas tomorrow
2.30253E+17	positive	I might act like tomorrow Valentine day and pamper my gf maybe then she\u2019ll feel better
2.54527E+17	positive	Don\u2019t miss Plies at Belo Nightclub on Saturday 10/6 with Z90.3 | San Diego!! Get your tickets now -... http://t.co/hje8AvTl
2.36868E+17	neutral	@KevinLabonte Watching the mayor of Iqaluit and Elizabeth May square off (on Twitter) is quite the sight.
2.50221E+17	positive	Beautiful sunrise at the Washington Monument taken by @abpanphoto - http://t.co/bga98Srw
2.5072E+17	neutral	Meet the Dragon\u2019s Den at Social Media Week in #Vancouver on Sept 28 http://t.co/y8SQSA5s
2.64242E+17	positive	Great #TETRA in India event in Mumbai. Next event Tuesday in Jakarta. See you there ? http://t.co/jooWAgGc
2.56279E+17	neutral	The Daily Zap: All the action from Wednesday\u2019s six pack can be found right here in the Daily Zap. http://t.co/hBCUE49s #NBA
2.21846E+17	positive	@MindlessBhavior        Hey mindless behavior I was at ur concert on saturday at the DAR Constitution Hall. great p
2.54135E+17	neutral	Talking of Bond & SKYFALL\u002c Variety\u002c the children\u2019s charity is holding the premiere on nov 7th at Sylvia Park. Tickets @ http://t.co/yEiCrsc8
2.6338E+17	neutral	Thought i would try the black glasses look....i may need the Malcolm X joints tho\u2019 http://t.co/TJC1Zvzx
2.56502E+17	positive	@AbbiePincott there was no handshake abigayle? Also when I come in tomorrow I expect my new schuh tee you ordered to be there... Good girl
2.56448E+17	neutral	"You can totally hear a guy from the 2nd floor singing from the top of his lungs to \""""What Makes You Beautiful\"""". Lol."
2.63812E+17	neutral	(Reuters) - The season opener between the New York Knicks and Brooklyn Nets set for Thursday at the Barclays Cen ...  http://t.co/elPgNPH9
2.01176E+17	neutral	@Wzzz Going to Elon University. It\u2019s a private ubi at a damn ulu place. No worries\u002c i\u2019m going off on 22nd august. Haha.
1.72544E+17	neutral	Tomorrow the field gets set for #Daytona500  Duels start 2pm on #SPEED All starts 10am with Nationwide practice on #ESPN2 Trucks at NOON
2.1865E+17	neutral	Why wait for the videos when you can come see duels official live tomorrow? I may have vodka on my person too! Ha
2.62162E+17	positive	A great read with your Saturday morning coffee. I\u2019m voting for a pres working on social justice\u002c tolerance\u002c & equality. http://t.co/9I5o8L8s
2.57281E+17	positive	@SeymoreCAKE @jmause3 at least there is hope coming around February. I\u2019m looking at a team where JR Smith is the X-Factor.
2.64121E+17	neutral	Raymond\u2019s been busy and we have homemade Gingerbread with lemon icing for tomorrow\u2019s homemade cake.  Soups will... http://t.co/6hcOhvvb
1.72202E+17	positive	"\""""Sarah G. Day\"""" I love you!!! Stay sweet and simple\u002c dude! Can\u2019t wait for your show on Sunday!"
2.12484E+17	positive	Excitement and danger #Estatesales. Found old WWII shells\u002c not inert!  Spent time with Bomb Squad!  How is that for a Monday?
2.18233E+17	positive	@DynaMiteTM oh that\u2019s right Duels are tomorrow ha good luck to you and will
2.17983E+17	neutral	Duels official... This Saturday... At out of the bedroom be there!
2.52892E+17	neutral	October is like the road to WrestleMania in reality. Halloween = Royal Rumble\u002c Thanksgiving = Elimination Chamber\u002c Christmas = WrestleMania.
2.5721E+17	positive	James Murphy may b right-If pretentiousness leads to reading great books/listening to great music\u002c even just to impress-you pry win in end
2.64192E+17	positive	Sacramento Kings could make a push 7-th or 8th seed in the West....I swear\u002c I swear they can. http://t.co/qGh1OnEn
2.58799E+17	negative	"I had a \""""nightmare\"""" last night where I missed the 2nd rd of my #FantasyBasketball draft and they autodrafted me JR Smith. #truestory lol"
2.63712E+17	negative	@dannyislington nah I havnt knew about the Adidas deal! U like it? I\u2019m undecided....   Where u watching game sat? I\u2019m trying to get it off!
2.64086E+17	neutral	I\u2019m going to Clutch at Buster\u2019s Billiards & Backroom in Lexington\u002c KY - Dec 28 http://t.co/uUvNmgtS
2.64011E+17	neutral	#SGS Fury on brink of beating Haye to Vitali: Tyson Fury is set to face Denis Boytsov on December 1\u002c with the wi... http://t.co/r6tkMHQI
2.63581E+17	positive	In South Korea? UniKent is excited to be at the World Grad Fair in Seoul tomorrow. Join us at.... http://t.co/J7b5n4h9
2.55551E+17	positive	4 more days to go and we\u2019re off to the @bycLIVE London Conference on Saturday - we\u2019re excited to network with other Youth Councils again!
2.62477E+17	positive	Watney fires 61 to win CIMB Classic: Nick Watney fired a 10-under 61 on Sunday to rally and win the CIMB Classic... http://t.co/eFmBbfkZ
2.63305E+17	positive	Hey Jesus\u002c I come to you asking that the power goes out in Winans so I won\u2019t have to go to school tomorrow also. I thank you in advance Amen
2.5115E+17	neutral	I\u2019m going to Everclear at Backstage Live in San Antonio\u002c TX - Nov 8 http://t.co/VomuH4Fu
2.61125E+17	positive	@BigTexassChan I fux wit yo 3rd choice but Gifted Hands (the Ben Carson story) and Alex Haley\u2019s autobiography of Malcolm X my top 2
2.64208E+17	neutral	@Dawnella26 I\u2019ll look it up tomorrow..I only wanted to hear Keith Urban & Carrie Underwood sing & who won entertainer of the year lol
2.64246E+17	positive	Dino\u2019s Invitational dual meet tomorrow in Calgary\u002c then Rocky Mountain Cup to follow. Rip it up Bears and Pandas #bustamove
1.98814E+17	neutral	Watched Unofficially Yours for the 1st time... Pede na kaya lang bitin.
2.51318E+17	neutral	[ABS-CBN News] Aquino on Enrile\u2019s memoirs: May all of us seek in this book the lessons that will allow us to advance as a people
2.63051E+17	neutral	Madonna may have helped paved the road for singers like Rihanna\u002c Katy Perry \u002c Gaga etc.. but Rih owns that road now.
2.63862E+17	positive	I hope Miami does this to the Knicks on Friday. #TeamHEAT
2.64247E+17	positive	Amazing day today. I can\u2019t wait for tomorrow; I get my braces then movie night at my bf\u2019s house with Rosa & Jose. YAAAAY.
2.50706E+17	neutral	"Repio CEO Neil Cox is speaking at Chicago\u2019s Social Media Week tomorrow about \""""Social Media & The Changing Face of Employment - Check it..."
2.54425E+17	positive	Watching Die Hard for the 1st time with @linpel & @lettersfromgena. Alan Rickman makes this better than it already was.
2.31034E+17	neutral	V-P nominee Jaswant likely to meet Jayalalithaa on August 6: \u2019Some of our leaders are also in touch with Trinamool Congress Chi...  #News
1.70963E+17	positive	"@svmixradio The Winans are doing the smash hit \""""Tomorrow\"""" its cool but not the same without all the brothers. More on the Whitney Memorial."
2.62477E+17	negative	I still didn\u2019t watch Degrassi from Friday? What am I doing with my life? Apparently not much.
2.51655E+17	neutral	10 Things to Know for Friday: The U.S. Postal Service\u002c on the brink of default on a second multibillion-dollar p... http://t.co/FqmLkARG
2.63573E+17	positive	@maechoy95 revision book right? I\u2019ve already gave it to Niesa. She\u2019ll give it to you on tomorrow :) Hopefully you\u2019ll get A+ in Eng! Amin!
2.61285E+17	neutral	Omg. Random Bel Ami tv spot - Canada - It\u2019ll be premiering on the movie network  November 23rd :)
2.63818E+17	neutral	The regular-season opener Thursday between the Brooklyn Nets and the New York Knicks\u002c wh... http://t.co/kvPXXch4 :: http://t.co/ZxIgzMCV
2.61952E+17	negative	If you call me \u2019Good Girl\u2019 one more time you may find my scolding hot coffee heading towards your crotchal region.
1.71477E+17	positive	Otw back to La Salle!! Hehehehe watched Unofficially Yours for the 2nd time w @jantiamwatt & @superxmaika!
2.5545E+17	positive	Enjoying my 1st time on Caltrain - bikes on the 1st floor\u002c passengers on the 2nd floor. http://t.co/QO2tAnKe
2.14699E+17	positive	A Big congrats to Kevin McCarthy who was victorious on Saturday in the Presidents Day comp with a fine performance of very steady golf.
2.56592E+17	negative	@PRINCE_NYC lol this is the first time i eat pancakes since Monday. & damn you just Hurt my feelings
2.64236E+17	positive	hm \u002c Saturday with Joey \u002c Lauren \u002c DJ \u002c and Laura sounds about right ;) #happybirthdayDJ
1.99095E+17	positive	Scoop! Elmbridge Choir performing with Brit Award classic boy-band BLAKE on May 24th at Epsom Playhouse! Yoohoo how cool is that!
2.63776E+17	neutral	My trick or treating will happen tomorrow night..at Walgreens....in the candy aisle.
2.64077E+17	neutral	@LowerEastScribe AAs being regulated to Feb I agree with you. Malcolm X being taught in 2nd grade I can go either way on.
2.52727E+17	positive	@AcousticCrowds DM me your number and I\u2019ll send you a pic of the dress I\u2019m wearing Wednesday. It\u2019s perfect for being the Black Dahlia.<3
2.56561E+17	positive	@emmward you just may be my soulmate..jsyk..LOL..we gotta have us an Alan Rickman date soon so we can fangirl to our hearts content!!
2.58967E+17	positive	Machine Gun Kelly concert tomorrow with the best sister in the world (: #GirlTime #RealTalk (:
2.64191E+17	negative	SS but they have really good music and it\u2019s a very sad thing that Mitch Lucker died may he rest in peace #RIPMitchLucker
2.64088E+17	negative	If I was 21 I\u2019d be in a room with Noel Gallagher\u002c Shaun Ryder\u002c Bez etc but instead I\u2019m in Preston sat in KFC. Brilliant.
2.53871E+17	positive	omg wait\u002c Bel Ami comes out tomorrow! I\u2019m going to watch it\u002c finally.
2.61741E+17	negative	Lol super awkward if its hella foggy at Rim tomorrow and the games suppose to be on tv lol  Uhhhh.. Where\u2019s the ball? Lol
2.63998E+17	neutral	@RespectMyCurvez imma know alot about it next Saturday\u002c imma be at Morgan State but imma slide down to D.C. for a hot second
2.63755E+17	negative	@Raiders_Spurs Reggie isn\u2019t interested in dealing picks like the old regime.  Can\u2019t see him parting with anything other than a 6th or 7th
2.62251E+17	neutral	Another Saturday where it seems like Plan B is gonna take over.
2.61268E+17	neutral	@alfredoflores follow @amandawanxo and meet her on NOVEMBER 26\u002c she\u2019ll be at the bell center by 4:00 pm. PLEASE FREDO.
2.63968E+17	positive	It\u2019s our 6th Birthday!!!!! Reggie your the best partner ever!!!! We would like to thank all of our brides who... http://t.co/Dhfw3Z7F
2.62354E+17	positive	http://t.co/VPwpLtUd Of course I know it\u2019s for Ash Wednesday and good for @JoeBiden but it does look like he squashed a bug on his forehead.
1.71326E+17	negative	#Khader Exists Israeli high court will hear case of Khader Adnan on Thursday. That may well be too late. Where are the protests?
2.499E+17	negative	Not able to watch the Enrile documentary\u002c but I\u2019ve a sense he (yet again) won\u2019t like tomorrow\u2019s INQ editorial.
2.00087E+17	negative	Why does the Knicks/Heat game have to come on tomorrow night during BibleBall? Oh well I\u2019d rather play than watch any day!
2.61141E+17	neutral	Hmm Raspberry Pi - Scrap iPads in the class room - have some Pi instead #education @tdsb http://t.co/GkCo8blC
