NA	sentiment	tweet
6.35439E+17	neutral	Vintage 2008 Tiger Woods on master sunday on the 18th green
6.35448E+17	positive	Bolt wins an epic. Imagine if Tiger Woods wins tonight. Which is the bigger story? Some Sunday of sport
6.35449E+17	neutral	"2015 Wyndham Championship: Tee times, pairings for Sunday's round in Greensboro: Tiger Woods was bounced from the Sunday final pairin..."
6.35451E+17	positive	"A Sunday with Tiger Woods in contention for a victory. I honestly never thought I'd see it again, but I'm pumped as hell. #LetsGo"
6.35463E+17	positive	Hello Tiger family. Do the #Tigertwirlchallenge and post a video of you doing the Tiger Woods twirl. Winner will be announced tomorrow night
6.35466E+17	positive	"Tiger Woods, yesterday: ""Tomorrow is going to be just like today. You can get on a run and make a bunch of birdies. You've gotta go get it."""
6.35471E+17	positive	Tiger Woods relevant on a Sunday for the first time in awhile...let's see what he does today.
6.3548E+17	positive	A lot on the line for Tiger Woods today in his Sunday red. Nothing like golf on Sunday's w/ him in contention #WyndhamChampionship #FedExCup
6.35484E+17	positive	"Aug 22, 2015; Greensboro, NC, USA; Tiger Woods putts on the 9th green during  yesterday's third round of the... http://t.co/wtxxXzaJBu"
6.35485E+17	positive	"Ready to watch the real ""Sunday Tiger Woods"" to come out"
6.3549E+17	positive	I wanna see the old Tiger Woods today... Wearing his red and having fun on a Sunday! Now that would be somethin..
6.35493E+17	positive	"On Saturday, a record number of fans showed up at the Wyndham Championship. Most, of course, were there to see Tiger Woods"
6.35495E+17	positive	There is just something about a Sunday afternoon with Tiger Woods wearing red that is American
6.35503E+17	neutral	It's Sunday. Tiger Woods dressed just like Patrick Reed. (Lest we forget) #AtTheWyndham http://t.co/EmVoWtVAYE
6.35504E+17	positive	Break out the Sunday red. Tiger woods is back. America is back. http://t.co/DRPeA9oLTk
6.35507E+17	positive	"Not sure I wanted Tiger Woods to win a golf tournament more than I do today. Swallowed the pride, showed up and delivered. C'mon big cat!"
6.35507E+17	neutral	We're about to get a Sunday round of golf with Tiger Woods actually in contention. Wearing red of course. #flashbacks
6.3551E+17	positive	It's weird seeing Tiger Woods being able to wear red again. Not too often that he makes it to Sunday now a days.
6.35511E+17	positive	Tiger Woods rocking the red polo on a Sunday with a chance to win the tournament. Doesn't get much better than that
6.35511E+17	positive	"Why is the @WyndhamChamp 1st tee announcer screaming? Because it's Tiger Woods, that's why."
6.35515E+17	neutral	Davis Love and Tiger Woods challenging on a Sunday...is it the 90s?
6.35517E+17	positive	"Of course Scott Brown aces the 3rd. From way downtown, BANG. (Note: Scott Brown is playing with Tiger Woods this afternoon.)"
6.35517E+17	neutral	Tiger Woods' group comes to the Par 3-3rd and there's an ACE! But it wasn't from Eldrick - Scott Brown makes it w/Tiger looking on #PGATOUR
6.35518E+17	negative	Tiger Woods won't win and thankfully this will be the last time we see him til October
6.35529E+17	neutral	After watching Tiger Woods the 1st 6 holes today; he is NOT going to win!  Not looking tough!
6.3553E+17	positive	"Golf -  Tiger Woods gets close at the Wyndham, and the US media are orgasmic!!! C'mon Paul Casey!!"
6.3553E+17	positive	Tiger Woods wearing his Sunday red.... Get that win Tiger!!! Golf is way better when you are playing well. #tigerwoods #PGAChampionship
6.35534E+17	positive	Quite the Sunday in sports AND! TIGER WOODS IS TWO SHOTS OFF THE LEAD AT WYNDHAM. @AnthonyMBruno is getting pumped. @globaltvsports
6.35543E+17	negative	Wow Tiger Woods is SHANKING his way through the 4th round!  Can't handle the pressure.
6.35544E+17	neutral	Well it was fun while it lasted... The struggling Tiger Woods is BACK! What to do with the rest of my Sunday?
6.35545E+17	negative	"@GCTigerTracker - ONCE AGAIN TIGER WOODS SHITS THE DAMN BED ON A  SATURDAY, SUNDAY OR BOTH (which BOTH is what it is most of the time)"
6.35546E+17	negative	I was 2 optimistic yesterday when Tiger Woods was in 1st place..predicting he'd finish out of top 10. Should've been 20 #WyndhamChampionship
6.35547E+17	negative	Tiger Woods is the biggest tease of the entire weekend. In contention and blows it on Sunday. Next step play 72 holes instead of 54.
6.35547E+17	negative	I'm here watching golf hoping Tiger Woods can do well and this ass hole Triple bogey the 11th hole!!!
6.35548E+17	negative	"Video: Tiger Woods carded a 7 on the par 4 11th, here's the 5 shot carnage around the green https://t.co/ioLqv9lT06"
6.35548E+17	neutral	"Do we have thoughts on the ORO Tiger Woods theory can't go 4 days TR - 7 birdies Friday - 5 birdies, eagle Sat - 3 birdies Sun - 1 birdie"
6.3555E+17	neutral	One bad chip and Tiger Woods triples bogeys the par-4 11th. Falls to 10 under and more or less loses all chance to make the playoffs
6.3555E+17	negative	Tiger woods just ruined Sunday for America.
6.35552E+17	neutral	Tiger Woods with a triple bogey on a Sunday with a chance to win? What world are we living in? I'm sad.
6.35553E+17	positive	BREAKING: with a strong finish today Tiger Woods may break into the world top 250 @kingpin6713 @dtmleach @riger1984
6.35555E+17	positive	@TwSpot Back nine Sunday...Red shirt...Tiger Woods.  How good can it get?!?  ...Add in @TWSpot!  #NowWereTalkin
6.35561E+17	neutral	"Tiger Woods 11th hole - blade a chip, chunk the following chip, hit the next chip thin, two-putt for triple bogey. Every amateur rejoices."
6.35568E+17	positive	Tiger Woods finishes the Wyndham Championship -13. Could see a playoff if Jason Gore birdies the 18th. See the recap on @9and10Sports at 6
6.35588E+17	positive	I added a video to a @YouTube playlist http://t.co/wocFZbQPnJ Tiger Woods trails by 3 midway through Sunday at the Wyndham
6.35591E+17	positive	"A triple-bogey 7 on No. 11 sidetracked Tiger Woods in the @WyndhamChamp, but a tie for 10th place at 13-under constitutes progress. #PGATour"
6.356E+17	positive	Davis Love III wins Wyndham Championship as Tiger Woods drops to 11th place: Davis Love III won the Wyndham Ch... http://t.co/bW2x0LtoXj
6.35613E+17	neutral	"Davis Love III wins his 21st PGA TOUR title, while Tiger Woods misses the FedEx Cup playoffs for just the third... http://t.co/G8Cm77GUd7"
6.35623E+17	neutral	Tiger Woods apparently isn't clutch any more. He finished 13-under T-10th at the Wyndham Championship &amp; will miss out on the FedEx Playoffs
6.35626E+17	neutral	"Tiger Woods walked up the 18th fairway Sunday, he noticed a homemade sign to his right http://t.co/kSrcOzH5pG"
6.35635E+17	neutral	Tiger Woods was all over my TL yesterday like it was the 2nd coming.  Did the final round get rained out today or something?  #Crickets
6.35661E+17	neutral	"Davis Love the 3rd is winning titles at 51, and tiger woods, well, damn man."
6.35756E+17	neutral	When you're paired with Tiger Woods on a Sunday what's the best way to make yourself comfortable? By getting a... http://t.co/23dk4EQVKr
6.35762E+17	neutral	[USPGA TOUR] Hip ails Tiger Woods as he settles for 10th in best result of season http://t.co/BJSVuW4Apq
6.35777E+17	neutral	For me Tiger Woods losing yesterday was the same feeling Vikings &amp; Packer fans get after a loss on Sunday.   Want... http://t.co/tpDjXJ2bOp
6.358E+17	neutral	I think the world needs to hear more breakdown of Tiger Woods' fall on Sunday.
6.35818E+17	neutral	Tiger Woods ties for 10th and four strokes behind the winner Davis Love III http://t.co/mNZCjN2NL0
6.35818E+17	neutral	Woods' season ends abruptly: Tiger Woods' season came to an end on Sunday after his 10th-place finish at the W... http://t.co/pLBpzceH5s
6.35835E+17	neutral	"@JOXRoundtable best of the weekend- Tiger Woods on Thursday-Saturday. Worst, Tiger Woods on Sunday. Old Tiger would have closed it out."
6.35843E+17	negative	"@DylanBuckingham @ColbyJPowell @ToddOnFranchise Tiger Woods did not play well on Sunday, wait make that all year #Tigersucks"
6.35853E+17	neutral	@Zigmanfreud I see you still have that Tiger Woods tingle going up your leg. Is the 1st Church of Tiger Woods still active?
6.35856E+17	positive	"Narrowest of margins for World's no 1 &amp; 2 but be afraid, very afraid as Tiger Woods is on the march &amp; rises to No. 257 #WorldGolf rankings"
6.3587E+17	neutral	When I saw Tiger Woods shoot a 7 on the 11th hole yesterday I feel like...I play just like Woods!
6.35877E+17	negative	"Sunday was a rough day in sports... Tiger Woods botched comeback, Yankees dropped out first place, and Djokovic got rocked at the ATPFinals!"
6.35897E+17	positive	Tiger Woods is looking in top form at his own golf tournament. He leads by two going into Sunday: http://t.co/5YcotaWgMh
6.35923E+17	neutral	@Shadetrain for a monday i'm like tony the tiger GRRRRRRRREAT! which is much better than tiger woods no one is trying to hit me with a club
6.36198E+17	positive	"By Andrew Both GREENSBORO, North Carolina, Aug 23 (Reuters) - Tiger Woods had his best tournament in nearly two years but it was still not"
6.3629E+17	negative	Tiger Woods' season came to an abrupt end on Sunday: Read the story: &gt;&gt;&gt; http://t.co/GLYddEfoUX
6.3638E+17	positive	"#Magazine #Book Sports Illustrated April 21, 1997 Issue Tiger Woods #Golf on the Cover New Master http://t.co/uUyVfpvGDX #TigerWoods #Sale"
6.3659E+17	positive	What's it like to make a hole-in-one against Tiger Woods? Scott Brown on a magical Sunday: http://t.co/A7bORVMCw9 http://t.co/gsph8uwHom
6.36624E+17	negative	Former world No 1 Tiger Woods blamed his putting after struggling to an opening round score of 75 in the US PGA Championship on Thursday
6.36649E+17	neutral	"Tiger Woods' season came to an abrupt end Sunday, but in a year of numerous lows, at the least the American golfer could console himself"
6.36658E+17	positive	@LouderrThanHell @Stixzadinia @Satchel666 Tiger Woods was 21 when he won his 1st Masters sweets!  21 is not old!
6.36872E+17	positive	Tiger Woods roared back to form with a sparkling first round at the Wyndham Championship on Thursday. The former world number one needs to
6.36922E+17	positive	Aug 19 (Reuters) - Tiger Woods is approaching his first appearance at the Wyndham Championship with eager anticipation for a reason that
6.37154E+17	positive	Love's win stirs fond memories: Tiger Woods may have been the center of attention going into the final round o... http://t.co/SftzxZYW7r
6.37185E+17	positive	"Tiger Woods may have not had the season he had hoped for, but we learned that Tigermania is still very much alive - http://t.co/oIj6amWroL"
6.37798E+17	positive	Gonna be weird if Doug Ferguson is writing about Bae winning on Sunday - and he doesn't mean Tiger Woods.
6.38476E+17	neutral	"SMH, Somebody 'bout to be upset again.   1st Tiger Woods infiltrates golf, the Williams Sister literally... http://t.co/uZww3tjmec"
6.38546E+17	positive	Can't wait for golf tomorrow #group1 psyche rocking out in  the 3rd group . I'm worse than the new tiger woods
6.39156E+17	positive	Bruh... I could be Tiger Woods on the course in some 6's  https://t.co/Xb4SfI2Tp6
6.39859E+17	positive	"The greatest thing about tomorrow is, I will be better than I am today. ~ Tiger Woods  #ALDUBBATTLEForACause"
6.39924E+17	neutral	I sat one night n saw this darkness n the msg said there's an even greater evil on its way more evil than tiger woods
6.40012E+17	positive	#nadal #USOpen2015 lucky 1st game for nadal. Both players playing with nerves. Cool to see Tiger Woods in Nadal's box
6.40163E+17	neutral	"Tiger Woods at the tennis U.S. Open on Friday, not on Saturday.  Just like in golf."
6.40278E+17	negative	@Buccigross and it just makes Tiger Woods look even worse than he may be.
6.40549E+17	neutral	"By Larry Fine NEW YORK, Sept 5 (Reuters) - Not even the presence of his sporting inspiration, Tiger Woods, at the U.S. Open could lift"
6.40619E+17	neutral	This just in: Jordan Spieth may not be the next  Tiger Woods @680tra
6.41114E+17	negative	@gordonkeith did you see the pic of the Fake Tiger Woods sign at ESPN College GameDay in Fort Worth on Saturday? http://t.co/QVBZ3Ykhai
6.41245E+17	neutral	Simuladores de Golf Tiger Woods misses cut at British Open: Tiger Woods looks on from the 18th green during th... http://t.co/IWuY7lnqBT
6.41398E+17	negative	Serena has been twice as dominant as Tiger Woods ever was in his prime and she gets 1/10th of the accolades and adulation
6.41644E+17	positive	We may just have the next Tiger Woods right here in Ghana!  Marvels Mini-Golf Junior Tournament will be happening on the 18th of September!
6.33144E+17	neutral	"50 minutes in, and the team behind Edge of Tomorrow have crafted one of the few movies starring Tom Cruise that I can stomach."
6.33145E+17	neutral	"@HuffingtonPost She looks unstable, But that may happen when Tom Cruise gets inside you we don't know!"
6.33293E+17	positive	happy monday conquer a fear today accept into your life that tom cruise is one of the scariest humans ever to grace the face of this earth
6.33355E+17	positive	"Great, may b Tom cruise can have a go on it in the next MI... https://t.co/5hoXgP2LUy"
6.33375E+17	positive	"100% comedy, no surprises. I was sat next to a child drinking red wine. This is what it's come to, Tom Cruise."
6.33401E+17	neutral	"Tom Cruise may not have aged but M:I-2... well. Limp Bizkit, slow motion and the millennium bug."
6.33436E+17	positive	"Tom Cruise may have a private life I dont agree with, but in terms of his film career, he's been in so many greats he has my utmost respect."
6.33527E+17	neutral	"@maddydell They did and tho Tom Cruise thinks he's the star, Edge of Tomorrow is Blunt's movie through and through. (IMDB 7.9*)"
6.33537E+17	negative	"@777Mediaprod Why is it because the flies are Tom Cruise from edge of tomorrow. Try to do something die, restart."
6.33573E+17	positive	Off to see if Tom Cruise hanging from the side of a plane is more interesting than him hanging from a train. Tuesday morning skive
