NA	sentiment	tweet
6.39923E+17	positive	"Just checking in with @NinEverything (Nintendo Everything), #A random #twitterconnect Enjoy your Friday"
6.40013E+17	neutral	"I admit Nintendo may have gone a bit overboard with the whole ""lets give all the popular youtubers a copy of super mario maker"" thing"
6.40077E+17	neutral	This may be the weirdest thing Nintendo's ever made. https://t.co/q7Sc7dlTiy
6.40083E+17	neutral	@xchadillacx it comes out NOV 13 if it does come out.  Nintendo is notorious for rumors trust me ha
6.40207E+17	neutral	"Saturday must be flea market day because everybody's out its too crowded for me tho, wonder if I can find Mike Tyson punch out for Nintendo"
6.40218E+17	positive	I find it interesting that 3rd party collector's edition don't sell out. Nintendo is a different story.
6.40227E+17	positive	Just updated my profile to help promote the new game for the Nintendo 3DS coming out on September 25 called Animal Crossing Happy Homes!
6.40256E+17	neutral	i dont know is that the nintendo direct tomorrow is probably when were going to get right
6.40265E+17	positive	@Warpjump @NinBendo1 At least it established that Nintendo can put in 3rd party characters. (I want Snake back)
6.40288E+17	neutral	"#game Indiana Jones and the Temple of Doom (Nintendo NES, 1988):  $5.95End Date: Saturday Sep-12-2015 ... http://t.co/v1uDRctW7t #eBayUS"
6.40311E+17	positive	Tomorrow's Nintendo Know is all done and it's going to be a pretty good time. http://t.co/WxAxUzhgcy
6.4033E+17	positive	"We want this robot to play Nintendo games with us, too (Tomorrow Daily 225) http://t.co/Dz4tAdJPsM http://t.co/p2szFzOdxy"
6.40382E+17	neutral	"That's the 1st Nintendo franchise that landed on Android that I saw,  and with a puzzle game no less. http://t.co/MnMSn2TeTI"
6.40411E+17	negative	"There is a certain cult classic game, the 3rd in its series, that we have been waiting for in the US but Nintendo refuses to release it"
6.4042E+17	negative	@LewieP What a giggle. When 3rd parties were DESPERATE to work with Nintendo.
6.40452E+17	neutral	"Honestly, lack of 3rd party support should have been expected. its not the company's fault for not siding with Nintendo"
6.40524E+17	neutral	@ZeroSHEARER @ZhugeEX again an improvement. I don't like barely any Nintendo first party exclusives. It's ALL about 3rd party on all systems
6.40611E+17	negative	Nintendo Chief Satoru Iwata Dies At 55
6.40624E+17	neutral	"@THEREALRTU but then I suppose the 3rd party ports suffer ,maybe Nintendo will use nvidia for there gfx chip... Lol"
6.40688E+17	neutral	"@16KTS @Flareonys Nintendo needs some more 3rd party reps, but at the same time that's what makes them pure."
6.40766E+17	positive	"On November 18th 1998, Nintendo released the Game Boy Color. The first handheld allowed to be owned by POC. #BullshitHistory"
6.4086E+17	positive	Anyone want a Nintendo 64 it'll arrive by Wednesday? Star deal!
6.40872E+17	neutral	"@AhriAnarchy it was always a good thing but seems to scare off 3rd party devs, so Nintendo need to take the risks themselves but don't &gt;"
6.40875E+17	neutral	Trivia&gt; Nintendo - Episode 137: Play the game Existence until the end:Tomorrow never knows which games &gt;&gt; http://t.co/IzeCYBOPGu #Nintendo
6.40898E+17	positive	"I can't believe Nintendo is announcing the NX.  ""Just because I mean why not. Here ya go. Happy Monday"" - Miyamoto"
6.40906E+17	neutral	@kirbybulborb yES! But it's odd.. The meeting with Shigeru was in July but Nintendo give them clarification to announce it now.. Pikmin 4-
6.40919E+17	neutral	"@zantofdarkness Don't forget, Nintendo was supposed to have 3rd party support for the WiiU launch. Still dumb they didn't have a backup plan"
6.40945E+17	positive	"@epdailytv the only Nintendo movie that MAY work is ""The Wizard"" remake. Smash bros tournament"
6.40967E+17	positive	Nintendo may go back to carts  http://t.co/Ha8j9DMieT also make so I can sit my console on the carpet. Full N64 style #Nintendo #indiedev
6.40967E+17	positive	"#game Super Mario RPG: Legend of the Seven Stars (Nintendo SNES, 1996):  $49.00End Date: Thursday Sep-... http://t.co/EncfTxnfB2 #eBayUS"
6.41049E+17	neutral	@LeafyCam @Valhalla_Nights Nintendo should just pack it up and go 3rd party if its not at LEAST 4.
6.41063E+17	neutral	"I'm glad nintendo puts Super Guides in games, I may not use them but I'm glad people have the option of not frustrating themselves for hours"
6.4112E+17	neutral	why? I really hope nintendo PAYS ATTENTION TO IT. but I do apologize in advance cause it's going to be annoying and I may loose followers
6.41122E+17	positive	The very best thing about Monday Night Raw was the Nintendo #MarioMaker commericial. We still want the games @WWE @2K @WWENetwork. #WiiU
6.41207E+17	positive	@Gary_BBGames Where did you order it from? Tell me it was the Nintendo store so I can hope it turns up tomorrow.
6.41236E+17	positive	My long shot dream announcement tomorrow from Apple: Apple TV video games include a partnership with Nintendo.
6.41269E+17	positive	"@BlazeRuler Nintendo may have wanted to make it E10+, so they left him out. I dunno, probably not true"
6.41295E+17	positive	@JediPrince84 I bought Rayman Legends just to have some simple fun. I can't wait for Nintendo to sink and become a 2nd/3rd party developer
6.41296E+17	positive	It would be poetic if Nintendo became a Sony 2nd Party Developer. It would also make choosing consoles every generation very easy
6.41296E+17	positive	"Apparently Super Mario Maker comes out on the 11th of September. I guess it's Nintendo's way of saying ""just bloody rebuild them already""."
6.41304E+17	positive	Can't believe Nintendo is finally allowing it. Wow. Pretty excited for Afterbirth too. Might actually buy it for PC. https://t.co/kGrvFkWAyJ
6.4133E+17	positive	"What if tomorrow Apple is just like, ""the Apple TV is now a game console and we're going to take on Sony and Microsoft (and Nintendo)"" lol."
6.4133E+17	positive	@wanlov may your everyday look like bonus points you get while playing one of those Nintendo game of Super Mario
6.4136E+17	positive	"Out of all of the Nintendo franchises, I wish I could be excited for Pikman 4. C'mon, can't I just have Star Tropics 3?"
6.41392E+17	positive	"@CyanTyphlosion @WayForward @PlayStation She still has three games on Nintendo consoles (4th one coming up), so she still has a chance"
6.41443E+17	positive	"Another successful episode of Take Tori Home Tuesday, brought to you by pumpkin beer and Nintendo games @torihf"
6.41457E+17	negative	@the_moviebob Nintendo is not going to change like every other system they promise 3rd party support and never deliver on it.
6.41479E+17	neutral	"@cookingterm 3rd party logic dictates: ""That if it makes too much sense and a Nintendo platform is involved, it's simply not worth it!"""
6.41492E+17	positive	"Is tomorrow's new Apple TV really a games console, and does it involve Nintendo?: And if there's one thing tha... http://t.co/lCd50kc2vc"
6.41501E+17	neutral	"Unless Apple also announces they've acquired Nintendo, I've got no fucks to give about any console ambitions they may have"
6.41511E+17	positive	Yeah bro I read about this long time ago! Kojima (Metal Gear Solid) really wanted that series under Nintendo at 1st https://t.co/TjIwlKg4FD
6.41568E+17	neutral	"@Stealth___ I don't even know where it came from, aside from Metro randomly saying ""Nintendo are doing iOS so may be there"""
6.41608E+17	positive	#supermariomaker is out this Friday! Who's excited? I absolutely love Nintendo! Who's with me?
6.41621E+17	positive	"@SusanArendt If u were to consider the best supported console by 3rd parties (ex-Sega) &amp; range of games, I'd say Nintendo SNES for me :)"
6.41645E+17	neutral	Hahahahahahahah no but it may be a threat to Nintendo ;P  https://t.co/2oLJhamZde
6.41654E+17	neutral	Nintendo may consider removing region locking with next console - Game Politics #io9.com http://t.co/2EIVbyJjzj
6.33364E+17	neutral	Nokia May Be Helpful until Microsoft - Management analysts have faith that the reason for nonexistence of... http://t.co/EMtzAGHgmq
6.33401E+17	neutral	Replacing the screen on the Nokia 1020 went.... badly. Luckily new phone arrives tomorrow!
6.33631E+17	neutral	Nokia Lumia 730 vs Moto G 3rd Gen Which one is the better Choice under Rs 13000?
6.33769E+17	positive	Superfast Internet starts on the 27th which means I can actually stream #ffxiv and not have it look like it's recorded on an old Nokia
6.33856E+17	neutral	@annkur I keep 2 cells. 2nd one is the lovely Katbonn K9. Available for under 1.5k. Value for money. Feels like old Nokia. Solid battery.
6.3392E+17	positive	Nokia torch is still the best phone ever made... It will fall from the 2nd floor and all u have to do is coy
6.33986E+17	positive	@geekyranjit which one is the phone betwwn nokia lumia 730 or the moto g 3rd gen 16gb?
6.34048E+17	positive	Like this chavvy girl sat on the opposite end of the bus arguing on her Nokia
6.34056E+17	positive	Come play the @ATT 15th Ball Challenge and you could score a Nokia tablet! #15thShot #yougotthis http://t.co/URS8svarxU
6.34102E+17	positive	@verge I droped my Nokia 5800 from the 5th floor &amp; it didnt even hav a scratch (not exageratin). I wish new phones had that kinda durability
6.34254E+17	neutral	@chasehauck also kids and cell phones.saw a 3rd grader w/ their own phone the other day. My kid is starting off like me. With a Nokia brick
6.34365E+17	neutral	"@jo32168 I think you can no longer sync to your symbian device, as Nokia account have ceased to exist on the 24th of April IIRC"
6.34393E+17	neutral	I may probably sell my pc and my smartphone to get a Nokia brick and live like in the 2000's... with no more minecraft.
6.34454E+17	neutral	"@BoyBritain Moto G 3rd http://t.co/K0pR9R1DPR &amp; cheerful but loads better than that fkin 24 month pain Nokia Lumia thing, I hated it!"
6.34493E+17	neutral	"My phone would want to pull it's shit together by Saturday, otherwise it's back to a Nokia :)))))"
6.34593E+17	positive	Nokia n95: solidly hand out until the ides of march.: UvQEDAk
6.34633E+17	positive	"HERE today, gone tomorrow- but still here! A short note on Nokia's patent deals with @Microsoft and @Alcatel_Lucent  http://t.co/y5wFgUygFD"
6.34724E+17	neutral	@TheGadgetShow HELSINKI (Reuters) - Microsoft Corp on Friday confirmed it will close Nokia Oyj's form... http://t.co/BLuwXjaT1F #Gadgets
6.35085E+17	positive	@LumiaPilipinas May available po bang polycarbonate shells for 630 sa mga Nokia stores nationwide? And how bout the price range? Thanks!
6.3517E+17	negative	@LumiaUS The 1520 is the first Nokia I have ever had break on me. 1st. the phone stops reading the micro sim card http://t.co/bPtuUmwJmd
6.35419E+17	positive	"@AshleyBalzee @Gavlar1988 I imessaged you and it didn't go through, have you got a nokia with snake? Are you about Tuesday night time?"
6.35517E+17	positive	The stuff I get sent is mad - may just go back to a lil Nokia
6.35699E+17	positive	Spent This Sunday afternoon with my young cooly Fresh Rio @theonlyfreshrio @ lucky stripes Nokia https://t.co/VYYfPG76nF
6.35825E+17	neutral	I miss Zayn I feel like he may have forgotten his password or tbh he's probably rebooted that old nokia
6.35848E+17	neutral	Microsoft cuts 2300 Nokia jobs in Finland: Microsoft on Friday confirmed it will close a Nokia handset product... http://t.co/jrfrPCmUQ1
6.35951E+17	neutral	It looks like Nokia may be positioning for a strong return to the mobile hardware market following a license with...https://t.co/k2q1uKd0eT
6.36119E+17	neutral	@geekyranjit I finally got moto g 3rd gen but its camera is not good as my Nokia lumia 720 is there something wrong in the unit which I got
6.36224E+17	positive	1st of all I'm a big fan of @LumiaRSA &amp; @MicrosoftSA. Since early 2000 i was using Nokia &amp; I'm still using. it's easy to use and affordable
6.36233E+17	neutral	"I have used the following phones Samsung, Sony, Nokia, Motorola, HTC and LG. I'm currently using iPhone6 for the 1st time and it's dope"
6.3634E+17	neutral	@NarvirH may as well just have a Nokia brick
6.36503E+17	neutral	"Back in the day, we used to put our Nokia 3310 batteries in the sun and they wud charge just fine! Today's phones are dumber than ever!"
6.36551E+17	positive	Nokia bags nationwide small cell deal with Ooredoo Qatar: Nokia Networks on Wednesday won a nationwide small c... http://t.co/wYPcwRumAJ
6.36559E+17	positive	"The mobile game ""Snake"" may end up being the most lucrative part of Microsoft's Nokia purchase."
6.36628E+17	negative	"@MicrosoftASIA it has been more than a week, and as usual, no updates about my nokia in it's 2nd long hibernation in ur service center :)"
6.367E+17	neutral	Nokia n97 small fry - do the trick each and every devil-may-care in there with equal exclusive chromesthesia: WAvuVw
